id,name,some_capitalized,atleast_one_capitalized,first_letter_capitalized,has_suffix_salutation,start_position,distance_to_period,distance_to_closest_keyword,frequency,label
b0c2120c-138d-42a3-9e7b-8fe6ed019cf0,better,0,0,0,0,7196,9599,9334,2,0
e0aa0cee-0ed0-4478-9acb-b3e13c3e11f8,get,0,0,0,0,7203,9599,9334,2,0
96abdba7-884c-40d1-97c0-935ce360f866,back,0,0,0,0,7207,9599,9334,1,0
686794dd-8061-43f8-ad49-8ce3d2fc4f55,real,0,0,0,0,7221,9599,9334,1,0
ca2b81d3-b232-4749-9de7-b142d2ad8811,told,0,0,0,0,7236,9599,9334,3,0
6853d24e-159e-466a-b4fa-7177751a60a4,friend,0,0,0,0,7243,9599,9334,3,0
43a7fa7f-6450-4513-9cdd-834893ae907c,something,0,0,0,0,7271,9599,9334,1,0
f21c8ad2-46c3-4cf3-aa0b-ddba93f61020,broken,0,0,0,0,7285,9599,9334,1,0
c0f9999a-1007-4f04-95d7-1d1d313fe2c9,way,0,0,0,0,7304,9599,9334,1,0
83978085-003c-4d9f-9b3f-4a46f5363cb4,beyond,0,0,0,0,7308,9599,9334,1,0
ca1e519f-0027-4ae2-9a4c-7ab7a6f35acc,In,0,1,1,0,7320,9599,9334,6,0
839666ed-bc3b-473c-a681-37a817564a4c,eighth,0,0,0,0,7337,9599,9334,1,0
9be3d057-94fe-4034-bfdc-06693aa9093f,Graham,0,1,1,0,7365,9599,9334,36,0
c5fd3da1-6322-4d45-908a-b00076177968,ran,0,0,0,0,7372,9599,9334,2,0
a9b5f6a8-c535-49de-811d-521a6a5cf268,sermons,0,0,0,0,7383,9599,9334,1,0
e3c0c932-e794-419a-8137-67c148c44335,ask,0,0,0,0,7402,9599,9334,1,0
6e065ce7-504c-434c-9ceb-61b9034f6470,friends,0,0,0,0,7406,9599,9334,2,0
9842aef5-ebd9-4e53-9790-dd508134f2d4,suggestions.,0,0,0,0,7418,9599,9334,1,0
63a7edb0-8bde-4f85-8644-f5abdaa69e74,In,0,1,1,0,7431,9599,9334,6,0
8c652153-4f03-4789-a096-17f3822d8857,inspired,0,0,0,0,7437,9599,9334,1,0
2add9bf6-44e0-474c-8b2d-94ec541f23a0,bit,0,0,0,0,7446,9599,9334,2,0
8c2d9b54-87af-4179-a9d2-3e8479bb10c3,one,0,0,0,0,7464,9599,9334,8,0
d29ca0e2-67b0-45f6-9dbd-0ab77df4daa4,night,0,0,0,0,7468,9599,9334,3,0
69ea309a-aba5-4f2b-92d0-1d3c034c6e52,preached,0,0,0,0,7477,9599,9334,3,0
f3263cae-4bea-4e17-bce3-42e5ebb7b428,century,0,0,0,0,7491,9599,9334,1,0
2bad7ee8-b829-4071-9297-8c026abfbfed,evangelist,0,0,0,0,7499,9599,9334,3,0
7f7c518e-9566-43d0-a4a0-ca1df2611b24,Jonathan,0,1,1,0,7510,9599,9334,1,0
59529a8c-2659-4437-be03-68a1c1c830ba,Edward,0,1,1,0,7519,9599,9334,1,0
e5262ded-c95b-4850-a8ea-9e3cbdd51a90,famous,0,0,0,0,7528,9599,9334,2,0
4ac0b678-a597-4035-9eb8-5e7054e6d096,Hand,0,1,1,0,7559,9599,9334,1,0
4dc9c9a1-3430-4074-8cb6-adec00a77df3,Angry,0,1,1,0,7570,9599,9334,1,0
49e58e72-35b9-4e6e-bd0b-e7b0057cf2f8,nearly,0,0,0,0,7582,9599,9334,1,0
324eefcd-ec46-421d-b3af-0bf8f1a3e102,word,0,0,0,0,7589,9599,9334,1,0
1b7c3880-926d-4164-ad1d-feca7c3a4d15,word.,0,0,0,0,7598,9599,9334,1,0
a9070627-e515-40cb-9745-d75d49f4a9cc,By,0,1,1,0,7604,9599,9334,1,0
84526af9-c45f-4d9e-8a4d-6e7a50d4fc83,time,0,0,0,0,7611,9599,9334,2,0
15081a99-34c8-4114-a17f-f9f242de17c2,crusade,0,0,0,0,7620,9599,9334,6,0
5babb643-73b1-4d23-a35e-f2fdceb4fff6,ended,0,0,0,0,7628,9599,9334,1,0
16fcdd71-9d3c-4f18-8486-b4c8f49d377f,November,0,1,1,0,7637,9599,9334,1,0
dffae362-18d2-4260-8dee-e13d543a2d2d,people,0,0,0,0,7664,9599,9334,3,0
d8c2fe5d-a3d2-4e69-a4a9-d67ec8ccfbed,heard,0,0,0,0,7675,9599,9334,2,0
e18d6cc6-8f13-44b9-a4d3-70d2886f6d8d,Graham,0,1,1,0,7681,9599,9334,36,0
74cb6ba0-f5a6-47a9-8d22-cc0deb34a358,preach,0,0,0,0,7688,9599,9334,2,0
21f982a1-98d6-487a-96ea-c20acb4200b7,Canvas,0,1,1,0,7702,9599,9334,6,0
a25020b0-7874-4c89-960d-1c1eb3230abd,Cathedral,0,1,1,0,7709,9599,9334,3,0
f1334daa-04a5-4e36-80f6-65facc90e0a5,heeded,0,0,0,0,7733,9599,9334,1,0
953343ff-1ed1-4e18-a1d6-7822749ed09d,call,0,0,0,0,7744,9599,9334,3,0
9d79e447-6cdd-4d10-93e3-5c1e5f98ae58,devote,0,0,0,0,7752,9599,9334,1,0
4db864d8-e0c7-4c10-972c-94c6b59b4b21,lives,0,0,0,0,7765,9599,9334,1,0
91535720-8a2b-435c-a10c-baa39e5b229b,according,0,0,0,0,7782,9599,9334,4,0
58e7db5d-0fd6-458d-a2aa-28b89e3111c9,Billy,0,1,1,0,7799,9599,9334,5,0
09743e35-0b31-4681-b7be-c665de7e55a4,Graham,0,1,1,0,7805,9599,9334,36,0
3dcd849e-a58e-46b8-a611-2ec38245ddb3,Evangelistic,0,1,1,0,7812,9599,9334,1,0
ec2a6739-b185-4f37-9149-07d26025eb0d,Association.,0,1,1,0,7825,9599,9334,1,0
43d498e6-d51e-4906-bae8-0025e601992a,Untold,0,1,1,0,7838,9599,9334,1,0
34a9f842-e751-4df9-892d-25dea18a10b6,millions,0,0,0,0,7845,9599,9334,1,0
f8c13f90-125c-437d-8250-0abf681e54e6,read,0,0,0,0,7854,9599,9334,2,0
8d429420-2418-4ead-975d-ff609d3df696,heard,0,0,0,0,7863,9599,9334,2,0
a5673d41-4134-4e3e-b461-3b1ede0dbda1,making,0,0,0,0,7888,9599,9334,1,0
93bcb928-1690-44be-b864-ce830c57fed7,Graham,0,1,1,0,7895,9599,9334,36,0
b3eaa4a2-da97-4c5f-b6f3-f77c7b1a0f24,lifelong,0,0,0,0,7904,9599,9334,1,0
8c80bc71-0203-4ac0-ad1c-956985c91509,believer,0,0,0,0,7913,9599,9334,1,0
d4f39f40-c41e-45e0-8da2-ab8085bf85c6,power,0,0,0,0,7929,9599,9334,2,0
d3b6795f-b3ad-4760-a7d2-65198d02c60c,press.,0,0,0,0,7942,9599,9334,1,0
e041f6cd-45dc-4d68-964b-6c2587550c4d,To,0,1,1,0,7949,9599,9334,1,0
97b91099-816e-49c3-a01e-66d8b456ffa9,commemorate,0,0,0,0,7952,9599,9334,1,0
1997b5eb-eeca-4bc9-b31b-c7e79a38d5b2,Graham,0,1,1,0,7977,9599,9334,36,0
8fad17c6-0e62-4629-91f8-457a0dd93e1a,association,0,0,0,0,7986,9599,9334,1,0
cac2de2b-096c-4f2f-97f6-b5b968973a6a,keeps,0,0,0,0,7998,9599,9334,1,0
cc164e52-d1d5-402e-95c3-82d60d6ba277,photograph,0,0,0,0,8018,9599,9334,1,0
45e7c0db-436b-4401-9ea7-492300a28e08,Canvas,0,1,1,0,8036,9599,9334,6,0
cde48a14-7e17-44c6-99b9-7d4414671dc8,Cathedral,0,1,1,0,8043,9599,9334,3,0
4e26f3b7-3639-455f-8de0-4152f8496172,headquarters,0,0,0,0,8060,9599,9334,1,0
99bc4e99-0c5e-47ff-99bf-7f6166795d0f,North,0,1,1,0,8087,9599,9334,1,0
ebea8f0e-f2af-40c0-8daa-c01219e0889e,Carolina.,0,1,1,0,8093,9599,9334,1,0
419f1658-52c3-4942-ae91-25062973e557,regard,0,0,0,0,8109,9599,9334,1,0
57744671-7717-470a-a18b-fa085a157a5d,crusade,0,0,0,0,8121,9599,9334,6,0
46859229-b420-4432-b7d5-ca233382a816,changing,0,0,0,0,8136,9599,9334,1,0
56f151a6-2a03-410f-8f52-657484c5d85f,water,0,0,0,0,8152,9599,9334,1,0
1c645805-4b0c-4e25-b7ed-db82d92000b4,said,0,0,0,0,8170,9599,9334,8,0
9486403c-c327-4293-bd66-4aca0177195b,Martin,0,1,1,0,8175,9599,9334,6,0
c740884f-b655-4937-8663-218d6ed7a79a,.,0,0,0,0,8181,9599,9334,7,0
5140cbbf-a882-46d6-9fe0-559e820b3ec3,hard,0,0,0,0,8188,9599,9334,1,0
d75a4426-346a-4790-8023-481c0f5b731e,overstate,0,0,0,0,8196,9599,9334,1,0
13ca3b40-3d50-43c3-860e-1f028ef27f44,effects,0,0,0,0,8210,9599,9334,1,0
761d660c-e72b-4560-abd3-877aec8bdc5d,crusade,0,0,0,0,8225,9599,9334,6,0
37e87528-e26a-4981-8a19-1fbc9c42eb09,media,0,0,0,0,8244,9599,9334,5,0
b1cb02be-ebc4-484c-8f25-56b9c1102edb,coverage,0,0,0,0,8250,9599,9334,1,0
87994e40-0783-4a88-9f36-16cce28492f4,Graham,0,1,1,0,8265,9599,9334,36,0
5b8c68a2-a5c5-4d32-9c42-67732663b992,ministry.,0,0,0,0,8274,9599,9334,2,0
9c952a1f-dcda-4dc5-9d50-b55305f8caf2,think,0,0,0,0,8293,9599,9334,1,0
3791384c-c2a1-4a81-b782-580789790b74,question,0,0,0,0,8311,9599,9334,1,0
003a9d2a-a6dd-4069-95af-783c01b4f5f7,thrust,0,0,0,0,8335,9599,9334,1,0
226f1dac-2a48-4e1f-b370-22e3c35ab738,national,0,0,0,0,8355,9599,9334,1,0
9bd7abeb-09e4-4b02-a806-5fe6fd4b1b70,said,0,0,0,0,8380,9599,9334,8,0
b77e300a-fc89-461c-9279-98cdfa225bd2,Martin,0,1,1,0,8385,9599,9334,6,0
ed49b96b-2f95-4699-9fa5-731fed67ffa6,.,0,0,0,0,8391,9599,9334,7,0
74cf0156-2c9c-4b70-acaa-8e9b3dcc4468,Consider,0,1,1,0,8393,9599,9334,1,0
6b6e6733-617c-48a9-b29c-683fab35278c,following,0,0,0,0,8406,9599,9334,1,0
94e58fab-0f2e-4118-8d0e-ca5a1f79843a,In,0,1,1,0,8425,9599,9334,6,0
22e9e165-e404-4ed3-9ed0-a7ae718ac2bd,year,0,0,0,0,8438,9599,9334,1,0
d2379038-4eb1-4bf2-b353-a8a78bf1e1bf,Los,0,1,1,0,8454,9599,9334,5,0
51c58bc4-371d-4563-92ef-e22f7b0098ac,Angeles,0,1,1,0,8458,9599,9334,2,0
ab710c60-157e-4975-9c3c-1b00cfcc6be3,people,0,0,0,0,8482,9599,9334,3,0
5e45d012-6c99-432f-a6a1-a4b147a46b98,came,0,0,0,0,8489,9599,9334,1,0
dedac51e-ec73-4238-beaa-1de84867f817,hear,0,0,0,0,8497,9599,9334,2,0
cd2bba68-523f-4fb1-89cf-084f3e4fecd7,Graham,0,1,1,0,8502,9599,9334,36,0
5e3438a1-416a-451a-bda7-6e080a55e18e,preach.,0,0,0,0,8509,9599,9334,1,0
527782c8-6c9d-4863-9ac6-06e0161516c6,In,0,1,1,0,8517,9599,9334,6,0
6d760e05-6c0d-4fbb-ba03-fa025301d758,number,0,0,0,0,8531,9599,9334,1,0
be4932b6-e6d7-4bcb-8b6a-f74aecb588ba,rose,0,0,0,0,8538,9599,9334,1,0
7c5bc78a-deed-46e8-8c70-e49ee116426b,continued,0,0,0,0,8563,9599,9334,1,0
f1c7032a-fced-423d-9f93-8c009214781c,crest,0,0,0,0,8576,9599,9334,1,0
b5e37857-9aeb-4f92-86cf-9a797cb7a06d,decades.,0,0,0,0,8586,9599,9334,1,0
2d62ee2f-d4f6-4937-9786-658508e55028,As,0,1,1,0,8595,9599,9334,3,0
45b42e0d-3b83-4227-8f28-d5b8b9e32c00,Charles,0,1,1,0,8602,9599,9334,2,0
d01b33a9-efba-40bf-86f8-7a8a6aa679f6,Templeton,0,1,1,0,8610,9599,9334,6,0
3b71b995-8df2-43fa-b799-00777266dce3,unlike,0,0,0,0,8621,9599,9334,1,0
b081db83-51da-4355-9b3d-8d5ef0e1f0db,attended,0,0,0,0,8643,9599,9334,1,0
c1ffe218-c7bf-4736-97ca-76a34eb9621e,Princeton,0,1,1,0,8652,9599,9334,1,0
639a098c-be84-4ac5-a028-6226438105dc,Theological,0,1,1,0,8662,9599,9334,1,0
ecb32787-dbce-4726-928b-095cf7ed4c7c,Seminary.,0,1,1,0,8674,9599,9334,1,0
aecb5c57-0c4a-4af7-bb3c-34132fe4fdd2,He,0,1,1,0,8684,9599,9334,6,0
9fccfd30-53a6-4d6d-9728-e0f02030f244,later,0,0,0,0,8687,9599,9334,1,0
8a2bb0f5-2bd3-450f-8609-aa56c3434042,left,0,0,0,0,8693,9599,9334,1,0
01dc8ad6-ef62-495d-8c97-bb226b86cbf8,ministry,0,0,0,0,8702,9599,9334,1,0
36199f1b-f38d-4762-86cb-83c69309cbca,gained,0,0,0,0,8715,9599,9334,1,0
7ec07561-1eff-4553-a39e-951f7b91c665,prominence,0,0,0,0,8722,9599,9334,1,0
2d960929-718a-4350-92c5-e0f70c693dc1,journalist,0,0,0,0,8738,9599,9334,1,0
1adfa750-9d6b-4ef5-ab10-75965be5732e,Canada.,0,1,1,0,8752,9599,9334,1,0
fdfcd6ac-6b04-4a49-9db9-8856b1245961,But,0,1,1,0,8760,9599,9334,8,0
63ffa3c3-c5df-43be-bed0-e1e4a02858c0,lost,0,0,0,0,8767,9599,9334,2,0
c5020a10-9d5d-4c5c-b5a8-876f0eff9623,Christian,0,1,1,0,8776,9599,9334,4,0
a1a59fc8-ec6c-4cba-8c6b-a48e203852b6,saying,0,0,0,0,8793,9599,9334,2,0
df90b970-93f8-4392-bc17-82740d3d5938,believe,0,0,0,0,8812,9599,9334,1,0
1c1cf7f6-17aa-4c20-9c85-4f47709aba99,Bible,0,1,1,0,8824,9599,9334,4,0
bfbe8525-36a0-4ebf-9fb4-d2a9772a649b,anymore.,0,0,0,0,8830,9599,9334,1,0
ec29f912-dea8-4160-87d6-8f7a4b29b63c,He,0,1,1,0,8839,9599,9334,6,0
b8db49f0-f14e-4128-b1a0-c7c5fa8a3494,died,0,0,0,0,8842,9599,9334,2,0
712478d4-4376-46a5-a2bf-63dba5379b04,Billy Graham,0,1,1,0,4,236,8,4,0
0078a2f7-ae14-4211-877c-5e777ef0a44e,famous preacher,0,0,0,0,33,236,5,1,0
1d1bd6c3-7d76-4a9c-a465-573a8b5fe205,America Updated,0,1,1,0,52,236,5,1,0
7c4d8916-b86b-4892-a256-ed80be872ecb,Wed February,0,1,1,0,80,308,5,1,0
f9ef67ab-ad9e-4aac-868f-dd76bf859342,Billy Graham,0,1,1,0,110,308,127,4,0
79988689-5033-40b5-9d4d-ef58b1383167,himself. At,0,1,0,0,205,4296,5,1,0
3fe726c7-2209-4a32-8717-a21de0f78d07,At age,0,1,1,0,214,4296,5,1,0
11cb4d6d-311c-4782-9456-9dbef465f607,small Christian,0,1,0,0,247,9599,8,1,0
a0e1d451-9088-4d12-a9c0-3fe18c3f6431,Christian college,0,1,1,0,253,9599,8,1,0
3905bee0-bfa1-4196-9850-3f549982fd30,Minnesota. But,0,1,1,0,274,9599,5,1,0
636131ba-9971-4fe0-8b20-123a262930ce,better known,0,0,0,0,296,9599,5,1,0
2ebd0caf-20a4-4070-924a-fdec9bcfbfbc,skinny preacher,0,0,0,0,316,9599,5,1,0
79f03776-dfb8-410f-bb75-d74c4d796b4a,booming voice,0,0,0,0,341,9599,5,1,0
81d00078-f83f-4322-bb3c-2dc049113af4,country leading,0,0,0,0,376,9599,5,1,0
d3346a84-14eb-42d5-a231-e4e12c2017e0,leading evangelistic,0,0,0,0,384,9599,5,1,0
fee78c4b-32a9-4e0f-a3e0-dc856dd4d8be,evangelistic crusades.,0,0,0,0,392,9599,5,1,0
a2458dbb-41e5-4c07-a3ff-df39b464870d,crusades. But,0,1,0,0,405,9599,5,1,0
140395f4-65d8-4f4d-9223-ece4aef4d830,wane. After,0,1,0,0,465,9599,5,1,0
4c8a72aa-6c86-49c2-bc6a-0c05ec5f40b4, Graham,0,1,0,0,512,9599,5,32,1
9f146e64-1e7d-4119-b55e-e6ac6e18931c,almost ready,0,0,0,0,523,9599,4157,1,0
caf39a66-ac64-4894-8f6f-7e029befe080,sorriest crusade,0,0,0,0,562,9599,5,1,0
3479b0d5-b6c5-4867-820c-09a132cec482,longtime friend,0,0,0,0,602,9599,5,1,0
ba56560d-a663-418e-8105-f01e8932fbdc,Grady Wilson,0,1,1,0,632,9599,5,1,0
1f392be9-2150-4187-8e71-a2bb426b4980,. Even,0,1,0,0,644,9599,9334,1,0
6a83b79a-6012-435d-8dcc-b9b211653cfd, Graham,0,1,0,0,670,9599,9334,32,1
5bbfe9c3-6b5a-485e-bb04-e37d6fccc8d4,A fellow,0,1,1,0,678,9599,9334,1,0
baf7d38d-152a-43b6-836a-3dad66ec468f,fellow preacher,0,0,0,0,680,9599,9334,1,0
ef2da477-5344-4e0b-919e-a16c354ff428,hammering cracks,0,0,0,0,774,9599,8,1,0
c6d8f652-d69a-4865-9eab-b0bd79dbb523, Graham,0,1,0,0,820,9599,8,32,1
313a4928-29ef-42e9-b8bb-cb9f46128477,pastors mourned,0,0,0,0,871,9599,9334,1,0
4f83dca9-c36b-4917-b42f-fa0e1861d16d,evangelist one,0,0,0,0,910,9599,8,1,0
2790ff6a-7b31-4751-9f12-6ddc5cfedf26,beloved preachers.,0,0,0,0,963,9599,8,1,0
8af39efe-1cec-4191-8394-219945c64589,preachers. But,0,1,0,0,971,9599,8,1,0
89fc98ee-7d06-4b32-b938-275ab6bb77f5,Billy Graham,0,1,1,0,1005,9599,8,4,0
35f36a3e-5585-42d8-b255-587cb0ae8a08,just another,0,0,0,0,1022,9599,8,1,0
5786be34-9c7a-4924-b7b8-38d8f3527300,another lost,0,0,0,0,1027,9599,8,1,0
98da4924-4f77-4178-bcc9-d3c649ed7374,little help,0,0,0,0,1060,9599,8,1,0
e749d865-1632-4b09-9fc8-c3c407e25661,above. Climbing,0,1,0,0,1077,9599,9334,1,0
e31d9558-183a-4958-966b-b54994d0877d,mountain Handsome,0,1,0,0,1097,9599,8,1,0
36c72212-99bc-4383-bb46-ab3120ac411e,Charles Templeton,0,1,1,0,1132,9599,8,2,0
66a56170-4bfc-428f-96ee-7bde9a31b7f4,every bit,0,0,0,0,1154,9599,8,1,0
f29024b1-5b4e-4fa9-a1ed-ddeed6c01366, Graham,0,1,0,0,1182,9599,8,32,1
fbd2ed67-5d38-45e2-aec1-5c1bd8a4e9fb,. The,0,1,0,0,1188,9599,9334,1,0
1b53e8b7-0741-434f-8412-df0ec399d8d9,The two,0,1,1,0,1190,9599,9334,3,0
9c7e5005-192f-4dc7-a3fa-47258430bbbf,two friends,0,0,0,0,1194,9599,9334,1,0
c74a1190-834f-4fbf-a8cd-92260e772a70,friends traveled,0,0,0,0,1198,9599,9334,1,0
694badfd-68d6-449a-9f05-9018f7b51750,preached together,0,0,0,0,1219,9599,9334,1,0
ecd72eff-a51d-4fe4-8c40-fb2ade733163,Youth For,0,1,1,0,1265,9599,9334,1,0
9a5ea1fb-7398-4618-9ac6-1d5981f36893,For Christ,0,1,1,0,1271,9599,9334,1,0
8d9a9e34-b795-4cf4-8a6d-62b143579140,Christ movement.,0,1,1,0,1275,9599,9334,1,0
ecc5c4d9-6301-437c-8990-147930a4ae7b,movement. More,0,1,0,0,1282,9599,9334,1,0
0e6da02f-0b30-4f62-b839-9e518a2524f5,More intellectually,0,1,1,0,1292,9599,9334,1,0
f2ed18a5-e005-4cbb-961c-020354c0a442,intellectually curious,0,0,0,0,1297,9599,9334,1,0
7118a122-6c34-412a-b7ab-5af7ec3dea7c, Graham,0,1,0,0,1325,9599,9334,32,1
11160692-ee5a-4013-9549-82ebc3a4d8a5, Templeton,0,1,0,0,1333,9599,9334,4,1
b74425d1-d88e-4290-b130-be2afc5ae85c,read modern,0,0,0,0,1356,9599,9334,1,0
f43a3d76-626f-45a4-b7c3-55589759303e,threw doubt,0,0,0,0,1384,9599,9334,1,0
b0b2e76d-3801-4c71-b8e8-d1f924fb58fe,historical accuracy,0,0,0,0,1403,9599,9334,1,0
b004429e-1430-471c-9428-80b7bc502713,Bible. He,0,1,1,0,1430,9599,9334,1,0
cf1f5620-281f-4824-9550-9c7e8d23d75f,He told,0,1,1,0,1437,9599,9334,1,0
bfac1818-c4b0-4410-9088-3109bd071528, Graham,0,1,0,0,1445,9599,9334,32,1
8dba8591-01df-41c0-936b-14fefad51c98,top seminary.,0,0,0,0,1503,9599,8,1,0
2f74cbe5-b169-4bac-b0d8-1f9245c95260,seminary. The,0,1,0,0,1507,9599,8,1,0
73501a7b-95ab-4f40-85ff-7ad4cc15cc83,The two,0,1,1,0,1517,9599,8,3,0
b8cc058e-d2ed-4968-a460-76f7bb466926,two evangelists,0,0,0,0,1521,9599,8,1,0
6753300c-4825-4c95-b66d-d77b6591086b, Templeton,0,1,0,0,1625,9599,8,4,1
b9913985-8210-4d96-bc71-300e6222f00d, Graham,0,1,0,0,1643,9599,8,32,1
05d215f8-5bbf-45a4-b458-1d88045caf0d,good enough,0,0,0,0,1685,9599,8,1,0
b39bf80d-3022-44fa-af1b-eb9074a23c92,settle deep,0,0,0,0,1706,9599,8,1,0
063d5438-0b34-4807-89a0-678e00eab3dc,deep theological,0,0,0,0,1713,9599,8,1,0
2d061ab6-5e68-49ed-8070-a07187b7d011,theological questions.,0,0,0,0,1718,9599,8,1,0
5d61d169-a675-408f-82ef-233a75ed7bb0, Templeton,0,1,0,0,1741,9599,8,4,1
bae8c0ea-a01a-417d-b7c0-0b5b81704d58, Graham,0,1,0,0,1840,9599,8,32,1
d175916f-f85d-4ddf-9450-102a1508d8d3,Christian retreat,0,1,1,0,1870,9599,8,1,0
28e8ebda-e7bc-497f-b558-c8d0f916bd48,retreat center,0,0,0,0,1880,9599,8,1,0
b364b899-3c19-497a-9787-5cf46054ee4c,center tucked,0,0,0,0,1888,9599,8,1,0
68a3e01f-606a-45aa-a8fd-47c451aee0f0,San Bernardino,0,1,1,0,1929,9599,8,1,0
108ef836-cc20-420b-b10a-ccf94d8fecb7,Bernardino Mountains.,0,1,1,0,1933,9599,8,1,0
5c4bd500-b6d2-485e-82cc-1273fb8255f6,wandered among,0,0,0,0,1965,9599,8,1,0
2afbef8f-271c-460e-9d47-733a1410285d,tall pines,0,0,0,0,1984,9599,8,1,0
ec4c792b-c62f-429b-90ee-5d6c7b35bef1, Graham,0,1,0,0,2029,9599,5,32,1
01c2a008-d57b-49c1-9551-8e7c9fb7f38a,tree stump,0,0,0,0,2045,9599,5,1,0
435fb92a-a57e-4f5e-83d2-015f1a544ef9,big rock.,0,0,0,0,2082,9599,5,1,0
d162a411-197f-427a-90e2-89778c11bbf8,rock. He,0,1,0,0,2086,9599,5,1,0
7a193ed5-5280-4352-8b7b-245534a37afb,He prayed,0,1,1,0,2092,9599,5,1,0
56276642-d911-4bdf-8d2d-10cf8e8c4db7,bronze tablet,0,0,0,0,2241,9599,5,1,0
28d8810c-0d1f-4b14-a5f5-ff0cd53e66dd,tablet marks,0,0,0,0,2248,9599,9334,1,0
2e59f311-9c02-48bb-88d3-b7d5f54bfbe5,simply preach,0,0,0,0,2316,9599,5,1,0
93726f7f-2267-4ba5-94f9-95591c734282,intellectual challenges,0,0,0,0,2365,9599,5,1,0
94eb2a57-5af6-49ae-b93a-55d81759eea6,Randall Balmer,0,1,1,0,2409,9599,5,1,0
6edb6dfe-eea6-45f9-ab0f-534abf62b074,American religious,0,1,1,0,2440,9599,5,1,0
5fa28b0a-c5bd-42a1-ae4c-86d66914245b,religious history,0,0,0,0,2449,9599,5,1,0
07581cbf-b2a5-4ce7-a63f-12db7bb0f80e,Dartmouth University.,0,1,1,0,2470,9599,5,1,0
d9dc8445-f1d1-4a37-a546-26a4a1480bba,literally climbed,0,0,0,0,2496,9599,5,1,0
548e6d6e-595e-427b-9c9e-2ac8f8a9e240,never looked,0,0,0,0,2536,9599,9334,1,0
e8d3b494-750a-49ae-96ca-f736e2c2cf73,The Canvas,0,1,1,0,2556,9599,5,1,0
014b6aa4-cf51-40ec-b7db-fe9ad1232956,Canvas Cathedral,0,1,1,0,2560,9599,5,3,0
3a0e879f-f613-4381-9bc4-bdc1d1595290,Cathedral His,0,1,1,0,2567,9599,5,1,0
566c1d97-de13-4f3d-8e5d-95c466b29565,His faith,0,1,1,0,2577,9599,5,1,0
465265d3-719c-4a41-ad26-68ac69cc5e4d, Graham,0,1,0,0,2596,9599,5,32,1
7c428212-abb0-4bc6-af49-381e5b168808,poured everything,0,0,0,0,2603,9599,9334,1,0
9c047575-a254-4cdc-b522-2501bf9c1e2b,tent pitched,0,0,0,0,2707,9599,5,1,0
15e090ea-a220-409b-b315-f7ba831fc34e,downtown Los,0,1,0,0,2723,9599,5,1,0
b7b30b6d-f6dc-41cc-9f1b-6f30e6c0f04b,Los Angeles.,0,1,1,0,2732,9599,5,2,0
05593bcc-b247-4d74-a7b1-d7ba48993352,Angeles. The,0,1,1,0,2736,9599,5,1,0
e1ed6646-3e62-4344-96cf-ca2a45529d22,The tent,0,1,1,0,2745,9599,5,1,0
f42a0c26-a8fe-4855-8dfb-db947bb43262,tent stretched,0,0,0,0,2749,9599,5,1,0
7d275976-b2f3-48c4-9540-ec5374970b1e,whole city,0,0,0,0,2770,9599,5,1,0
fdad1d28-8b30-4e44-891a-12b1d4b593a1,large marquee,0,0,0,0,2823,9599,5,1,0
ec652b96-72f7-425f-8fbb-f10486d166d0,marquee bearing,0,0,0,0,2829,9599,5,1,0
961273d1-21e2-489a-b2fa-0279ee4d8491, Graham,0,1,0,0,2845,9599,5,32,1
6f918d7d-4675-4f49-80d6-e4feda4624d8,intensely focused,0,0,0,0,2854,9599,5,1,0
0be9ffba-4f72-41e0-b51c-825b706537a9,Bible propped,0,1,1,0,2885,9599,5,1,0
10b2ddea-ef4b-4a47-b7a2-ce0810125ab7,propped open,0,0,0,0,2891,9599,5,1,0
f46e5ed1-2680-4e15-b28f-da455493c66f,Postwar America,0,1,1,0,2920,9599,9334,1,0
795075ce-d010-4d0a-9500-7e0dfb81a704,America simmered,0,1,1,0,2928,9599,9334,1,0
2e118053-e2fa-4de9-8357-46667a895e02,Bible sales,0,1,1,0,2967,9599,5,1,0
8e864d69-6423-4507-9982-03e480de3401,booming. Some,0,1,0,0,2984,9599,5,1,0
f3bf4b28-2340-4877-9682-f28d0023cb9e,Some scholars,0,1,1,0,2993,9599,5,1,0
f1f57105-feb1-46b7-be41-b9834e669949,scholars call,0,0,0,0,2998,9599,5,1,0
b49389d4-2e3f-4365-b807-2b90566a9cc4,Third Great,0,1,1,0,3027,9599,5,1,0
031b537e-35a4-4a28-a5b8-2c1b8f2ea907,Great Awakening.,0,1,1,0,3033,9599,5,1,0
73ae0236-6bfb-40e0-9fd9-cbb315b5a25a,Awakening. Television,0,1,1,0,3039,9599,5,1,0
9814e491-8730-40c0-bc05-bec765784b6e, Graham,0,1,0,0,3131,9599,9334,32,1
15757421-ca95-4d36-a247-0525a870ec77,good show.,0,0,0,0,3159,9599,5,1,0
650b963f-3575-4a8d-a65e-a3825ac4a1ac, Balmer,0,1,0,0,3217,9599,5,2,1
e464bbd5-9d1d-471d-845c-aa880e184af9,made political,0,0,0,0,3231,9599,5,1,0
0b8352d4-13b3-4363-9d52-fde265ad2945,political conventions,0,0,0,0,3236,9599,9334,1,0
659bf40c-7150-419c-b947-56838d330232,conventions look,0,0,0,0,3246,9599,5,1,0
